#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
54,Mon Apr 11 21:18:55 EDT 2022,35,0,Assignment6OneClientSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments+ ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,0,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMINIOStaticArguments-(14.5/20.0) , ,
55,Mon Apr 11 21:20:06 EDT 2022,35,0,GIPCRMINIOStaticArguments,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,1,false, , , ,GIPCRMINIOStaticArguments-(14.5/20.0) , ,
56,Mon Apr 11 21:20:19 EDT 2022,35,0,GIPCRMINIOOneClientConnection,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,2,false, , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) , ,
57,Mon Apr 11 21:20:27 EDT 2022,35,0,GIPCRMINIOOneClientConnection,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,3,false, , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) , ,
58,Mon Apr 11 21:20:29 EDT 2022,35,0,GIPCRMINIOStaticArguments,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,4,false, , , ,GIPCRMINIOStaticArguments-(14.5/20.0) , ,
59,Mon Apr 11 21:20:30 EDT 2022,35,0,Assignment6OneClientSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,5,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMINIOStaticArguments-(14.5/20.0) , ,
60,Mon Apr 11 21:20:37 EDT 2022,35,0,A6GeneralStyleSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,6,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(5.0/5.0) A6InterfaceAsType-(10.0/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(10.0/10.0) , ,
61,Mon Apr 11 21:20:39 EDT 2022,35,0,A6GeneralStyleSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,7,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(5.0/5.0) A6InterfaceAsType-(10.0/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(10.0/10.0) , ,
62,Mon Apr 11 21:20:40 EDT 2022,35,0,A6SpecificStyleSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,8,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(2.8/20.0) A6ExpectedInterfaces-(5.0/5.0) A6ExpectedSignatures-(4.5/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
63,Mon Apr 11 21:20:43 EDT 2022,35,0,A6SpecificStyleSuite,A6AccessModifiersMatched A6ExpectedInterfaces A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,15,9,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(2.8/20.0) A6ExpectedInterfaces-(5.0/5.0) A6ExpectedSignatures-(4.5/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
64,Wed Apr 13 16:40:18 EDT 2022,30,-5,A6SpecificStyleSuite,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedInterfaces- A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,0,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(4.8/20.0) A6ExpectedInterfaces-(2.5/5.0) A6ExpectedSignatures-(2.0/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
65,Wed Apr 13 16:40:24 EDT 2022,30,0,A6ExpectedCalls,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,1,false, , , ,A6ExpectedCalls-(4.8/20.0) , ,
66,Wed Apr 13 16:40:40 EDT 2022,30,0,A6ExpectedCalls,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,2,false, , , ,A6ExpectedCalls-(4.8/20.0) , ,
67,Wed Apr 13 16:40:43 EDT 2022,30,0,A6ExpectedSignatures,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,3,false, , , ,A6ExpectedSignatures-(2.0/5.0) , ,
68,Wed Apr 13 16:41:12 EDT 2022,30,0,A6SpecificStyleSuite,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined ,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,4,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(4.8/20.0) A6ExpectedInterfaces-(2.5/5.0) A6ExpectedSignatures-(2.0/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
69,Wed Apr 13 16:41:13 EDT 2022,10,-20,A6GeneralStyleSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched- A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType- A6MnemonicNames- A6PublicMethodsOverride- GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,5,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.5/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
70,Wed Apr 13 16:41:26 EDT 2022,10,0,A6GeneralStyleSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,6,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.5/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
71,Wed Apr 13 16:52:44 EDT 2022,10,0,Assignment6TwoClientSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,7,true,GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast ,GIPCRMINIOClientMetaStateBroadcast-(0.0/5.0) GIPCRMINIOClientMetaStateNoBroadcast-(0.0/5.0) GIPCRMINIOServerMetaStateBroadcast-(0.0/20.0) GIPCRMINIOServerMetaStateNoBroadcast-(0.0/20.0) GIPCRMINIOTwoClientConnection-(0.0/20.0) GIPCRMINIOTwoClientReadWriteNonAtomic-(0.0/20.0) , ,
72,Wed Apr 13 16:52:50 EDT 2022,10,0,Assignment6TwoClientSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,8,true,GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast ,GIPCRMINIOClientMetaStateBroadcast-(0.0/5.0) GIPCRMINIOClientMetaStateNoBroadcast-(0.0/5.0) GIPCRMINIOServerMetaStateBroadcast-(0.0/20.0) GIPCRMINIOServerMetaStateNoBroadcast-(0.0/20.0) GIPCRMINIOTwoClientConnection-(0.0/20.0) GIPCRMINIOTwoClientReadWriteNonAtomic-(0.0/20.0) , ,
73,Wed Apr 13 16:55:52 EDT 2022,10,0,Assignment6OneClientSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,9,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMINIOStaticArguments-(16.4/20.0) , ,
74,Wed Apr 13 16:56:01 EDT 2022,10,0,GIPCRMINIOStaticArguments,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,10,false, , , ,GIPCRMINIOStaticArguments-(16.4/20.0) , ,
75,Wed Apr 13 16:56:07 EDT 2022,10,0,GIPCRMINIOOneClientConnection,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,11,false, , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) , ,
76,Wed Apr 13 16:56:11 EDT 2022,10,0,Assignment6TwoClientSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,12,true,GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast ,GIPCRMINIOClientMetaStateBroadcast-(0.0/5.0) GIPCRMINIOClientMetaStateNoBroadcast-(0.0/5.0) GIPCRMINIOServerMetaStateBroadcast-(0.0/20.0) GIPCRMINIOServerMetaStateNoBroadcast-(0.0/20.0) GIPCRMINIOTwoClientConnection-(0.0/20.0) GIPCRMINIOTwoClientReadWriteNonAtomic-(0.0/20.0) , ,
77,Wed Apr 13 16:56:12 EDT 2022,10,0,GIPCRMINIOTwoClientConnection,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,16,13,false, , , ,GIPCRMINIOTwoClientConnection-(0.0/20.0) , ,
78,Thu Apr 14 12:00:01 EDT 2022,10,0,Assignment6OneClientSuite,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,17,0,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMINIOStaticArguments-(16.4/20.0) , ,
79,Thu Apr 14 12:00:07 EDT 2022,10,0,GIPCRMINIOStaticArguments,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,17,1,false, , , ,GIPCRMINIOStaticArguments-(16.4/20.0) , ,
80,Thu Apr 14 12:01:21 EDT 2022,10,0,GIPCRMINIOOneClientConnection,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,17,2,false, , , ,GIPCRMINIOOneClientConnection-(0.0/20.0) , ,
81,Thu Apr 14 12:01:32 EDT 2022,10,0,GIPCRMINIOOneClientReadWriteNonAtomic,A6NamedConstants A6TaggedClassesDefined ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOStaticArguments ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic , ,17,3,false, , , ,GIPCRMINIOOneClientReadWriteNonAtomic-(0.0/20.0) , ,
